index,Product_Code,Product_Weight,Product_Fat_Content,Product_Salt_Content,Product_Visibility,Product_Type,Product_MRP,Store_Code,Store_Opened,Store_Size,Store_Location_Type,Store_Type,Product_Store_Sales
4834,FOOD-29-62,13.1,Regular,Regular,0.2737517671175841,Dairy,83.79424999999999,S-1334,1997,Small,Tier 1,Supermarket Type1,902.8248
170,NCON-02-63,14.5,NA,Regular,0.1395409903935041,Others,196.02625,S-1015,2004,Small,Tier 2,Supermarket Type1,2120.573
3242,FOOD-38-81,13.5,regular,High Salt,0.13377477714427335,Snack Foods,89.37,S-1305,2002,,Tier 2,Supermarket Type1,1597.92
5784,FOOD-49-30,16.7,r,High Salt,0.4471635875157994,Fruits and Vegetables,217.997,S-0290,1998,, 3,Grocery Store,724.3904
4537,FOOD-59-69,,low Salt,Regular,0.21424389839619704,Snack Foods,138.6405,S-0783,1985,Medium,Tier 3,Supermarket Type3,2844.2976
349,FOOD-29-85,16.7,High Salt,Regular,0.0,Canned,216.5365,S-0522,2009,Medium,Tier 3,Supermarket Type2,2554.0088
6374,NCON-00-70,11.3,NA,Regular,0.2188882614486213,Household,214.83249999999998,S-0522,2009,Medium,Tier 3,Supermarket Type2,1258.362
866,FOOD-01-22,7.42,r,High Salt,0.1468658094996926,Seafood,221.07275,S-1015,2004,Small,Tier 2,Supermarket Type1,4643.955
2933,FOOD-59-22,,High Salt,Regular,0.23231781248970126,Snacks,166.51925,S-0783,1985,Medium,Tier 3,Supermarket Type3,3119.9388
5405,NCON-59-21,8.235,NA,Regular,-0.12037024964666311,Health and Hygiene,219.74374999999998,S-1305,2002,, 2,Supermarket Type1,2929.52
2583,FOOD-64-22,7.275,low Salt,Regular,0.16715967516120628,Snack Foods,171.345,S-1015,2004,Small, 2,Supermarket Type1,1611.236
4289,NCON-02-21,6.825,NA,Regular,0.24463641388803917,Health and Hygiene,318.15325,S-1334,1997,Small,1,Supermarket Type1,9779.9362
1646,FOOD-14-12,18.25,r,High Salt,0.42812951311489844,Dairy,129.57125000000002,S-1334,1997,Small,1,Supermarket Type1,1537.9979999999998
2535,FOOD-14-50,8.05,regular,High Salt,0.28079161312261447,Fruits,311.33074999999997,S-0493,2007,,Tier 2,Supermarket Type1,8760.5964
2329,FOOD-29-24,14.35,Regular,Regular,0.28377291096931717,Baking Goods,89.12,S-0377,1987,High, 3,Supermarket Type1,719.064
6148,FOOD-38-52,15.75,Regular,Regular,0.2345547590649143,Baking Goods,232.9315,S-1421,1999,Medium,Tier 1,Supermarket Type1,2740.4328
6440,FOOD-14-13,10.695,Regular,Regular,0.2310405375686267,Frozen Foods,60.988,S-1421,1999,Medium,Tier 1,Supermarket Type1,1113.2176
4033,FOOD-17-36,19.85,Regular,Regular,0.21413844353595174,Fruits and Vegetables,148.8775,S-0522,2009,Medium,3,Supermarket Type2,1771.0279999999998
6508,FOOD-15-18,17.1,regular,Regular,0.2328031335699758,Breads,94.44575,S-1015,2004,Small,Tier 2,Supermarket Type1,1860.2452
1113,FOOD-56-10,,Regular,Regular,0.0,Fruits and Vegetables,293.73175,S-0783,1985,Medium,Tier 3,Supermarket Type3,6767.1912
4948,NCON-29-46,16.7,NA,Regular,0.1636190820167379,Household,297.972,S-0493,2007,, 2,Supermarket Type1,1981.4208
611,FOOD-24-81,16.85,Regular,Regular,0.1909554267361889,Snacks,103.436,S-1305,2002,,Tier 2,Supermarket Type1,543.2928
1182,FOOD-65-63,18.2,LS,Regular,0.4018575730280568,Fruits and Vegetables,37.02375,S-1334,1997,Small,Tier 1,Supermarket Type1,366.19
3890,NCON-64-65,12.0,NA,Regular,0.0,Cosmetics,317.90975000000003,S-0493,2007,,Tier 2,Supermarket Type1,1561.9668
7188,NCON-71-71,,NA,Regular,0.10271781734441207,Household,283.74475,S-0783,1985,Medium, 3,Supermarket Type3,13086.9648
1650,NCON-48-41,8.88,NA,Regular,0.31428603055178894,Household,251.15875000000005,S-1421,1999,Medium,Tier 1,Supermarket Type1,7130.718000000001
693,FOOD-65-31,17.35,High Salt,High Salt,0.25095646634426455,Baking Goods,99.97874999999999,S-1305,2002,,2,Supermarket Type1,1707.777
3039,NCON-59-84,,NA,Regular,0.23053957794704147,Health and Hygiene,35.48425,S-0551,1985,Small,1,Grocery Store,105.8622
6275,FOOD-32-86,11.0,Regular,Regular,-0.09485326035514013,Meat,139.9695,S-0493,2007,, 2,Supermarket Type1,1938.8096
6197,NCON-72-71,6.86,NA,Regular,0.19153630987361117,Household,277.00125,S-0522,2009,Medium,Tier 3,Supermarket Type2,2526.7110000000002
3813,FOOD-15-44,9.1,High Salt,High Salt,0.369723065279947,Breads,206.75674999999998,S-0290,1998,, 3,Grocery Store,875.5269999999999
7824,FOOD-41-84,10.0,Regular,Regular,0.21474710475347508,Frozen Foods,167.27249999999998,S-0493,2007,, 2,Supermarket Type1,838.908
5742,NCON-64-25,18.75,NA,Regular,0.0,Household,256.65225,S-1015,2004,Small,Tier 2,Supermarket Type1,3419.5488
3564,NCON-00-71,18.75,NA,Regular,0.10180169939642461,Household,248.99425000000002,S-1015,2004,Small,Tier 2,Supermarket Type1,1667.1632
7361,FOOD-14-30,15.2,regular,High Salt,0.3230561607522754,Fruits and Vegetables,211.38175,S-0493,2007,,Tier 2,Supermarket Type1,3151.8972
7108,NCON-07-65,15.0,NA,Regular,0.2670431875184237,Health and Hygiene,147.17025,S-0377,1987,High,Tier 3,Supermarket Type1,3020.0688
2710,FOOD-56-67,20.6,High Salt,Regular,0.15312904362007881,Vegetables,107.47225,S-1015,2004,Small,Tier 2,Supermarket Type1,2816.3340000000003
2126,FOOD-64-69,12.85,regular,Regular,0.18207586330977535,Snack Foods,203.30275,S-0377,1987,High,Tier 3,Supermarket Type1,2931.5174
5769,FOOD-35-48,7.435,Regular,Regular,0.35119521921575186,Starchy Foods,247.70475,S-0522,2009,Medium,Tier 3,Supermarket Type2,1656.5104
6311,NCON-14-71,,NA,Regular,0.0,Health and Hygiene,36.68825,S-0783,1985,Medium,Tier 3,Supermarket Type3,1024.6662
5951,BVRG-32-64,,Regular,Regular,0.22276427900361406,Dairy,94.03125,S-0783,1985,Medium,Tier 3,Supermarket Type3,1498.05
2545,BVRG-35-07,8.26,High Salt,High Salt,0.0,Soft Drinks,143.21625,S-1305,2002,,2,Supermarket Type1,739.038
3122,FOOD-56-13,6.615,regular,Regular,0.30589993298462814,Dairy,239.30325,S-1305,2002,,2,Supermarket Type1,3361.6242
1542,FOOD-14-69,20.6,High Salt,High Salt,0.21496082201182615,Snack Foods,212.543,S-0522,2009,Medium,Tier 3,Supermarket Type2,1605.9096
5838,FOOD-24-55,16.0,High Salt,Regular,0.20276265435232396,Snack Foods,164.937,S-0522,2009,Medium,Tier 3,Supermarket Type2,3105.2912
7696,FOOD-07-12,19.2,Regular,Regular,0.31634557686176046,Frozen Foods,127.86075,S-1334,1997,Small,Tier 1,Supermarket Type1,778.3202
1152,NCON-02-70,7.475,NA,Regular,0.27596420963595986,Household,185.582,S-0493,2007,,Tier 2,Supermarket Type1,2008.0528
441,FOOD-29-02,12.85,Regular,Regular,0.15034643660559435,Vegetables,216.78975000000003,S-1334,1997,Small,1,Supermarket Type1,3428.2042
6303,FOOD-01-60,12.35,High Salt,High Salt,0.26961049311924046,Dairy,50.9615,S-0522,2009,Medium,3,Supermarket Type2,788.3072
3041,FOOD-14-05,13.3,regular,Regular,0.18869970588212373,Baking Goods,139.8905,S-0290,1998,,Tier 3,Grocery Store,118.5124
3720,NCON-72-71,,NA,Regular,0.1906839951333095,Household,279.50125,S-0783,1985,Medium,Tier 3,Supermarket Type3,7580.133000000001
3468,NCON-07-65,15.0,NA,Regular,0.267425131578915,Cosmetics,149.67025,S-1305,2002,, 2,Supermarket Type1,1761.7068
3362,FOOD-65-50,6.11,regular,High Salt,0.3214656155796448,Fruits and Vegetables,154.12099999999998,S-0522,2009,Medium,Tier 3,Supermarket Type2,913.4776
5181,FOOD-09-61,9.395,Regular,Regular,0.3220739309537486,Snack Foods,286.2415,S-1015,2004,Small, 2,Supermarket Type1,4242.4776
1025,FOOD-64-22,,High Salt,Regular,-0.22120739815837986,Snacks,170.595,S-0551,1985,Small, 1,Grocery Store,146.476
4192,FOOD-35-24,,High Salt,High Salt,0.44769007136634154,Baking Goods,101.06425,S-0551,1985,Small,Tier 1,Grocery Store,265.6542
390,FOOD-02-42,10.195,Low,Regular,0.3999211772337144,Frozen Foods,169.01925,S-1334,1997,Small,1,Supermarket Type1,2552.6772
6014,FOOD-63-67,17.75,High Salt,High Salt,0.17218683457221692,Fruits and Vegetables,168.10475,S-1015,2004,Small,Tier 2,Supermarket Type1,1264.3542
850,NCON-29-71,6.36,NA,Regular,0.07728919717528446,Household,195.69075,S-0377,1987,High,3,Supermarket Type1,2137.8838
8059,FOOD-64-01,19.7,High Salt,High Salt,0.40118760075555676,Canned,310.12675,S-1421,1999,Medium,Tier 1,Supermarket Type1,3060.0168
3797,FOOD-59-10,18.6,regular,Regular,0.2772284761708292,Snack Foods,191.27949999999998,S-1334,1997,Small,Tier 1,Supermarket Type1,483.3708
3321,NCON-56-70,,NA,Regular,0.2862400705701422,Health and Hygiene,191.865,S-0783,1985,Medium, 3,Supermarket Type3,6391.68
107,FOOD-41-52,6.635,High Salt,High Salt,0.0,Baking Goods,141.63725,S-1305,2002,,Tier 2,Supermarket Type1,2530.7058
7876,FOOD-09-02,11.85,r,High Salt,0.22370398297750535,Fruits,195.81575,S-0377,1987,High,3,Supermarket Type1,2137.8838
1190,FOOD-02-64,6.42,Regular,Regular,0.23170774479934847,Dairy,212.87525,S-0522,2009,Medium,Tier 3,Supermarket Type2,2328.3026
4954,FOOD-48-12,,low Salt,Regular,0.25191674815303566,Frozen Foods,186.95374999999999,S-0783,1985,Medium,Tier 3,Supermarket Type3,1721.0929999999998
6035,NCON-56-17,,NA,Regular,0.26887823824177365,Household,102.18925,S-0551,1985,Small,Tier 1,Grocery Store,88.5514
4496,FOOD-56-25,13.0,Regular,Regular,0.3930489727756581,Canned,86.62324999999998,S-0493,2007,,2,Supermarket Type1,1246.3776
2941,NCON-65-25,20.2,NA,Regular,0.10872022350970402,Household,179.5425,S-1334,1997,Small, 1,Supermarket Type1,1990.7420000000002
7805,NCON-35-41,17.75,NA,Regular,0.3125579114340253,Health and Hygiene,293.0245,S-1015,2004,Small,Tier 2,Supermarket Type1,5543.4508
3986,NCON-59-17,8.895,NA,Regular,0.35300267137799396,Household,131.44299999999998,S-0377,1987,High,Tier 3,Supermarket Type1,4250.4672
7704,NCON-00-65,8.6,NA,Regular,0.18075470394985577,Health and Hygiene,166.51925,S-1421,1999,Medium,Tier 1,Supermarket Type1,709.077
7984,BVRG-71-52,4.59,LS,Regular,0.0,Soft Drinks,128.98250000000002,S-1305,2002,,2,Supermarket Type1,1245.046
5005,NCON-09-17,10.1,NA,Regular,0.23680703959130947,Household,137.3115,S-1334,1997,Small,Tier 1,Supermarket Type1,1621.8888
7227,FOOD-29-43,10.195,Regular,Regular,0.22729116128877516,Breads,31.69475,S-1334,1997,Small, 1,Supermarket Type1,848.895
175,FOOD-65-18,17.85,Low Salt,Low Salt,0.0,Breads,235.72424999999998,S-0290,1998,,Tier 3,Grocery Store,585.2382
6710,FOOD-33-51,18.0,Regular,Regular,0.09260461651559279,Baking Goods,90.32724999999999,S-0522,2009,Medium, 3,Supermarket Type2,644.4944
7173,FOOD-02-14,11.8,regular,High Salt,0.239628007545028,Meat,177.42075,S-1334,1997,Small,Tier 1,Supermarket Type1,1662.5026
1227,FOOD-13-28,19.75,Regular,Regular,0.11157192299140496,Fruits and Vegetables,225.359,S-1334,1997,Small,Tier 1,Supermarket Type1,2647.2208
6815,FOOD-15-06,16.35,Regular,Regular,0.18075244396687973,Meat,196.85524999999998,S-0522,2009,Medium,Tier 3,Supermarket Type2,1492.0578
1191,BVRG-14-14,10.6,regular,Regular,0.23856048918460912,Dairy,282.45525,S-1305,2002,,Tier 2,Supermarket Type1,3717.8272
3076,FOOD-56-67,,low Salt,Regular,0.2026402452623861,Vegetables,106.97225,S-0551,1985,Small, 1,Grocery Store,187.7556
301,FOOD-15-36,,regular,High Salt,0.32358080443685155,Vegetables,146.58474999999999,S-0551,1985,Small,Tier 1,Grocery Store,254.3356
8518,FOOD-49-81,6.865,Regular,Regular,0.23829265410414985,Snack Foods,258.15225000000004,S-0377,1987,High, 3,Supermarket Type1,2778.3834
6058,BVRG-56-85,12.3,Regular,Regular,0.264088379146073,Soft Drinks,122.86725000000001,S-0522,2009,Medium, 3,Supermarket Type2,1715.1008
6596,NCON-02-65,11.5,NA,Regular,0.13295867027012567,Health and Hygiene,151.57825,S-1305,2002,,Tier 2,Supermarket Type1,1705.1138
3759,FOOD-63-22,15.5,low Salt,Regular,0.0,Snack Foods,166.93375,S-0493,2007,, 2,Supermarket Type1,3006.087
8271,FOOD-29-26,,High Salt,High Salt,0.24048976069679143,Snack Foods,61.94525,S-0783,1985,Medium, 3,Supermarket Type3,2548.0166
8052,NCON-04-71,6.38,NA,Regular,0.12313639997985973,Household,171.43375000000003,S-1334,1997,Small,Tier 1,Supermarket Type1,3006.087
1791,FOOD-48-05,,Regular,Regular,0.2846303936687015,Baking Goods,113.54799999999999,S-0551,1985,Small,Tier 1,Grocery Store,492.69199999999995
6470,FOOD-15-77,13.0,High Salt,High Salt,0.28886740210691825,Canned,234.80325,S-0377,1987,High,Tier 3,Supermarket Type1,4152.5946
2282,NCON-29-46,16.7,NA,Regular,0.16349026882356024,Household,300.597,S-0522,2009,Medium,Tier 3,Supermarket Type2,6439.6176
3801,FOOD-29-06,9.5,High Salt,High Salt,0.1485077540063144,Meat,234.3065,S-1015,2004,Small,2,Supermarket Type1,4502.1396
2366,FOOD-48-36,19.35,High Salt,High Salt,-0.14663242138081198,Fruits and Vegetables,142.76225,S-1305,2002,,Tier 2,Supermarket Type1,2771.7254
7548,NCON-17-09,19.35,NA,Regular,0.16660570218332865,Health and Hygiene,68.146,S-1421,1999,Medium,Tier 1,Supermarket Type1,1534.0032
3655,FOOD-14-21,19.35,low Salt,Regular,0.12914775646522086,Frozen Foods,139.13725,S-0522,2009,Medium,Tier 3,Supermarket Type2,1928.1568
4140,FOOD-24-51,19.35,High Salt,High Salt,0.28679411256160753,Baking Goods,50.87925,S-1015,2004,Small,Tier 2,Supermarket Type1,534.6374
3581,FOOD-59-52,15.6,Regular,Regular,0.28478751552692755,Baking Goods,130.44299999999998,S-1334,1997,Small,1,Supermarket Type1,1006.6896
1243,BVRG-41-44,6.385,Regular,Regular,0.0,Hard Drinks,126.1995,S-1334,1997,Small,Tier 1,Supermarket Type1,1186.4556
4608,FOOD-59-35,,High Salt,High Salt,0.2741206084919556,Breads,172.3055,S-0783,1985,Medium,Tier 3,Supermarket Type3,3773.7544
1271,FOOD-04-63,14.85,regular,Regular,0.3143295849900229,Vegetables,202.18425,S-0522,2009,Medium, 3,Supermarket Type2,673.7896
3314,FOOD-29-33,19.1,Regular,Regular,0.3112622848981225,Fruits and Vegetables,281.99475,S-1421,1999,Medium,Tier 1,Supermarket Type1,2336.958
7011,FOOD-41-59,5.365,r,High Salt,0.3752486628890235,Seafood,206.97050000000002,S-0522,2009,Medium,Tier 3,Supermarket Type2,2061.3168
8514,FOOD-09-01,15.0,regular,High Salt,0.23342779183293494,Canned,61.988,S-1305,2002,,Tier 2,Supermarket Type1,468.7232
8272,FOOD-41-38,8.84,High Salt,High Salt,-0.27748004612944693,Frozen Foods,130.0285,S-0493,2007,,Tier 2,Supermarket Type1,1215.7508
2803,FOOD-48-06,20.2,r,High Salt,0.31129862029890204,Meat,209.3785,S-0522,2009,Medium,Tier 3,Supermarket Type2,6729.9064
3757,FOOD-65-48,,Regular,Regular,0.14351826713000684,Breads,240.09275,S-0783,1985,Medium, 3,Supermarket Type3,8958.339
6534,FOOD-48-39,15.6,High Salt,High Salt,0.18857715662295899,Snack Foods,130.18975,S-1421,1999,Medium,Tier 1,Supermarket Type1,1821.6288
1232,FOOD-64-01,19.7,High Salt,High Salt,0.4012823818709214,Canned,307.62675,S-1305,2002,,Tier 2,Supermarket Type1,4845.0266
7304,FOOD-17-81,14.65,r,High Salt,0.31574183441539705,Snack Foods,53.70825,S-0493,2007,, 2,Supermarket Type1,717.7324
735,FOOD-04-40,15.6,regular,Regular,0.15919388179198346,Snacks,207.88174999999998,S-0493,2007,,Tier 2,Supermarket Type1,1751.0539999999999
4776,NCON-41-70,16.35,NA,Regular,0.17194565711293786,Household,310.58075,S-0522,2009,Medium,3,Supermarket Type2,515.3292
3214,FOOD-65-42,9.1,regular,High Salt,0.0895974385794594,Frozen Foods,91.45224999999999,S-0377,1987,High,Tier 3,Supermarket Type1,2255.7304
295,FOOD-04-43,8.195,regular,Regular,0.1773478643795859,Baking Goods,107.93275,S-1421,1999,Medium,Tier 1,Supermarket Type1,925.462
1993,FOOD-13-15,5.82,High Salt,High Salt,0.27806308456895173,Fruits and Vegetables,309.29125,S-1334,1997,Small,Tier 1,Supermarket Type1,4357.661
4785,NCON-41-41,,NA,Regular,0.2818151894415913,Household,205.38825,S-0783,1985,Medium,3,Supermarket Type3,5475.5392
7347,FOOD-07-52,9.17,Regular,Regular,0.3207695761757963,Baking Goods,167.43375,S-0377,1987,High,3,Supermarket Type1,4008.116
5904,NCON-49-70,6.235,NA,Regular,0.14212091330975887,Household,312.49525,S-1334,1997,Small,Tier 1,Supermarket Type1,517.9924
2821,FOOD-17-83,,Regular,Regular,0.17873622464402678,Canned,54.501000000000005,S-0783,1985,Medium,Tier 3,Supermarket Type3,1821.6288
4474,FOOD-24-69,8.395,Regular,Regular,0.1987264627572282,Snacks,111.63024999999999,S-1334,1997,Small,Tier 1,Supermarket Type1,1091.2462
164,FOOD-33-06,6.155,High Salt,High Salt,0.30766844329570103,Meat,258.195,S-1334,1997,Small,1,Supermarket Type1,2769.728
4219,FOOD-48-59,7.63,High Salt,High Salt,0.474843687964787,Snack Foods,46.42525,S-0290,1998,,3,Grocery Store,45.9402
612,NCON-64-38,14.8,NA,Regular,0.1395140853104087,Health and Hygiene,235.47425,S-0377,1987,High,Tier 3,Supermarket Type1,1950.7939999999999
7302,FOOD-29-61,,Regular,Regular,0.208690567587517,Snack Foods,220.61875,S-0783,1985,Medium,Tier 3,Supermarket Type3,7873.085
4383,FOOD-48-25,,High Salt,High Salt,0.27350721379883197,Dairy,131.147,S-0783,1985,Medium,Tier 3,Supermarket Type3,3435.528
5462,NCON-09-41,16.5,NA,Regular,0.19134028326518177,Household,216.16475000000003,S-0377,1987,High,Tier 3,Supermarket Type1,3247.7724
6195,NCON-17-70,20.7,NA,Regular,0.19866503215211276,Household,179.67075,S-0493,2007,,Tier 2,Supermarket Type1,604.5464
4698,FOOD-49-40,6.215,Regular,Regular,0.11021165092675093,Fruits and Vegetables,37.481,S-1015,2004,Small,Tier 2,Supermarket Type1,782.9808
862,FOOD-17-06,13.85,r,High Salt,0.29201881446235617,Meat,139.5155,S-1334,1997,Small,1,Supermarket Type1,2014.7108
7939,NCON-48-09,5.32,NA,Regular,-0.30562836092221546,Health and Hygiene,116.58425,S-0493,2007,,Tier 2,Supermarket Type1,2241.0828
6780,FOOD-56-60,17.75,High Salt,High Salt,0.3958551692222801,Dairy,290.94225,S-0377,1987,High,Tier 3,Supermarket Type1,4566.7222
7313,BVRG-14-07,,High Salt,Regular,0.2210017963727897,Soft Drinks,70.89600000000002,S-0783,1985,Medium, 3,Supermarket Type3,3068.0064
6287,FOOD-15-85,5.905,LS,Regular,0.2138298856567996,Canned,267.682,S-1421,1999,Medium,Tier 1,Supermarket Type1,5747.1856
378,FOOD-15-16,16.75,Regular,Regular,0.24595780735727824,Dairy,202.26325,S-0377,1987,High, 3,Supermarket Type1,3251.1014
6325,FOOD-07-33,6.425,Regular,Regular,0.3057039401119979,Fruits and Vegetables,209.214,S-1334,1997,Small,Tier 1,Supermarket Type1,2988.1104
1221,NCON-17-34,14.65,NA,Regular,0.1057388906694221,Others,57.326750000000004,S-0377,1987,High,3,Supermarket Type1,221.0456
2346,FOOD-35-67,18.35,High Salt,Regular,0.3146848026200185,Fruits and Vegetables,107.30775,S-0377,1987,High,Tier 3,Supermarket Type1,1295.6468
6575,FOOD-09-12,,High Salt,High Salt,0.3574918013045894,Frozen Foods,211.29625000000001,S-0783,1985,Medium,Tier 3,Supermarket Type3,4587.362
5584,FOOD-71-05,5.26,regular,High Salt,0.20454175857266896,Baking Goods,192.3585,S-1421,1999,Medium,Tier 1,Supermarket Type1,5077.3908
6192,FOOD-49-23,6.825,regular,High Salt,0.21656071665932397,Canned,182.24975,S-0493,2007,,Tier 2,Supermarket Type1,922.7988
5193,FOOD-71-21,,High Salt,High Salt,0.17971334396755295,Frozen Foods,170.01274999999998,S-0783,1985,Medium,Tier 3,Supermarket Type3,5394.9774
546,FOOD-00-86,8.71,High Salt,High Salt,0.2146108338365051,Dairy,44.843,S-1421,1999,Medium,1,Supermarket Type1,633.8416
2438,FOOD-00-69,8.51,High Salt,High Salt,0.2798911949311732,Snacks,206.17775,S-0377,1987,High,Tier 3,Supermarket Type1,1379.5376
5644,NCON-14-17,16.0,NA,Regular,0.0,Household,276.0835,S-1334,1997,Small,Tier 1,Supermarket Type1,1612.5676
7674,FOOD-59-55,,High Salt,High Salt,0.2830676297283036,Snack Foods,200.8915,S-0551,1985,Small,Tier 1,Grocery Store,338.2264
2476,NCON-71-41,,NA,Regular,0.16361415586678313,Household,86.29424999999999,S-0783,1985,Medium,Tier 3,Supermarket Type3,2332.2974
1014,FOOD-63-60,,Regular,Regular,0.28150134102700114,Meat,72.35325,S-0783,1985,Medium,Tier 3,Supermarket Type3,1614.565
6858,FOOD-64-42,11.1,High Salt,High Salt,0.19019538637937566,Frozen Foods,210.089,S-0522,2009,Medium,Tier 3,Supermarket Type2,1581.9408
2889,FOOD-09-25,,High Salt,Regular,0.29453860188437103,Dairy,112.67625000000001,S-0783,1985,Medium,Tier 3,Supermarket Type3,1737.7379999999998
5861,FOOD-48-06,20.2,regular,High Salt,-0.3106371291394511,Meat,209.5035,S-1015,2004,Small,Tier 2,Supermarket Type1,3364.9532
5300,FOOD-29-30,17.1,High Salt,High Salt,0.27213870360534903,Fruits and Vegetables,251.32975,S-1334,1997,Small,Tier 1,Supermarket Type1,3520.0846
7924,NCON-24-38,12.35,NA,Regular,0.20427857205296887,Health and Hygiene,35.401999999999994,S-1015,2004,Small,2,Supermarket Type1,276.9728
4928,NCON-63-17,12.65,NA,Regular,0.20561309783182588,Household,125.61724999999998,S-1421,1999,Medium,Tier 1,Supermarket Type1,1500.7132
3057,FOOD-29-85,16.7,Regular,Regular,0.31943149500323226,Canned,216.16150000000002,S-1015,2004,Small,Tier 2,Supermarket Type1,2736.438
2491,NCON-00-41,15.2,NA,Regular,0.2371453267513404,Household,128.489,S-0290,1998,,Tier 3,Grocery Store,109.1912
7110,FOOD-07-47,11.0,High Salt,High Salt,0.3651747841787546,Canned,264.72475,S-1421,1999,Medium,Tier 1,Supermarket Type1,2644.5576
3186,FOOD-48-59,7.63,High Salt,High Salt,0.3673134928096162,Snacks,48.67525,S-1421,1999,Medium,Tier 1,Supermarket Type1,780.9834
1841,NCON-01-17,12.35,NA,Low Salt,0.5238369908664335,Household,136.3905,S-0290,1998,,Tier 3,Grocery Store,355.5372
8351,NCON-71-63,,NA,Low Salt,0.32084473659388585,Household,204.05599999999998,S-0783,1985,Medium,Tier 3,Supermarket Type3,4602.0096
1826,FOOD-35-38,15.6,regular,Regular,0.34219148732836707,Frozen Foods,87.58375,S-1421,1999,Medium,1,Supermarket Type1,1148.505
6138,BVRG-01-06,14.1,Regular,Regular,0.0,Dairy,279.9585,S-1421,1999,Medium,Tier 1,Supermarket Type1,1842.9344
3363,NCON-32-65,,NA,Regular,0.0,Health and Hygiene,146.46624999999997,S-0783,1985,Medium, 3,Supermarket Type3,3572.0170000000003
440,FOOD-00-48,14.0,low Salt,Regular,0.20320228591233908,Starchy Foods,215.95425,S-1334,1997,Small,Tier 1,Supermarket Type1,2181.1608
1223,FOOD-32-83,6.65,Regular,Regular,0.2310800489008084,Canned,176.71675,S-1305,2002,,Tier 2,Supermarket Type1,296.9468
4162,FOOD-17-22,17.5,High Salt,Regular,0.0,Snack Foods,118.74875,S-1334,1997,Small, 1,Supermarket Type1,2992.7709999999997
5116,FOOD-64-85,8.63,regular,High Salt,0.16849889910619595,Canned,207.42775,S-0522,2009,Medium,Tier 3,Supermarket Type2,4138.6128
3027,BVRG-41-07,17.25,High Salt,Regular,0.1928188787437579,Soft Drinks,193.19075,S-1015,2004,Small,Tier 2,Supermarket Type1,5920.2936
2858,FOOD-15-15,9.5,Regular,Regular,0.17700729081029404,Fruits and Vegetables,128.9035,S-1421,1999,Medium, 1,Supermarket Type1,663.1368
6445,FOOD-35-84,8.68,High Salt,Regular,0.0939983723263334,Frozen Foods,110.673,S-1334,1997,Small,1,Supermarket Type1,1182.4608
3799,FOOD-15-12,20.7,High Salt,High Salt,0.34859822145272057,Frozen Foods,137.55825,S-1334,1997,Small, 1,Supermarket Type1,1060.6194
6547,FOOD-04-83,,High Salt,High Salt,0.4567959566370963,Dairy,279.7875,S-0551,1985,Small, 1,Grocery Store,466.06
549,FOOD-33-50,9.5,r,High Salt,0.18763226268421965,Fruits and Vegetables,204.18099999999998,S-1421,1999,Medium,1,Supermarket Type1,2386.2272
1450,FOOD-07-36,,Regular,Regular,0.0,Fruits and Vegetables,306.29449999999997,S-0783,1985,Medium,Tier 3,Supermarket Type3,11445.101999999999
8422,FOOD-14-02,,regular,Regular,0.18757173561067242,Fruits and Vegetables,37.31325,S-0783,1985,Medium, 3,Supermarket Type3,417.4566
4370,FOOD-29-22,17.25,regular,High Salt,0.21740793683764167,Snack Foods,111.2585,S-1334,1997,Small,Tier 1,Supermarket Type1,1846.9292
2091,FOOD-13-10,7.42,High Salt,Regular,0.14274058637962786,Snack Foods,300.0115,S-0377,1987,High,Tier 3,Supermarket Type1,1245.046
1535,FOOD-00-59,16.5,Regular,Regular,-0.16905491711275364,Snack Foods,102.89325,S-0493,2007,,Tier 2,Supermarket Type1,2554.0088
1940,FOOD-65-01,5.405,r,High Salt,0.23154080417930661,Canned,237.21775000000002,S-1015,2004,Small,2,Supermarket Type1,796.2968
4126,FOOD-35-43,,High Salt,High Salt,0.2331616606562923,Starchy Foods,69.771,S-0783,1985,Medium,Tier 3,Supermarket Type3,958.752
2175,BVRG-24-18,19.7,Regular,Regular,0.19679801066067718,Hard Drinks,149.17025,S-1015,2004,Small,Tier 2,Supermarket Type1,755.0172
8353,NCON-29-38,,NA,Regular,0.17613678775315508,Health and Hygiene,253.15550000000002,S-0551,1985,Small, 1,Grocery Store,1482.0708
7865,FOOD-04-55,10.5,High Salt,High Salt,0.10490057197174857,Snacks,198.98025,S-1305,2002,,Tier 2,Supermarket Type1,2984.1156
3861,FOOD-07-63,11.0,regular,High Salt,0.2387698934120464,Fruits and Vegetables,292.439,S-0377,1987,High, 3,Supermarket Type1,2908.2144
1905,FOOD-13-61,9.0,Regular,Regular,0.2937768881311122,Snacks,200.102,S-0522,2009,Medium,Tier 3,Supermarket Type2,2181.1608
3220,NCON-07-46,6.59,NA,Regular,0.16180244744749692,Household,140.88725,S-1015,2004,Small,Tier 2,Supermarket Type1,2530.7058
532,FOOD-65-47,8.71,low Salt,Regular,0.48274197766508764,Canned,51.922,S-0290,1998,, 3,Grocery Store,95.8752
4264,NCON-17-25,17.35,NA,Regular,0.14379200603649706,Others,90.82724999999999,S-0493,2007,,Tier 2,Supermarket Type1,1208.427
4801,FOOD-09-77,7.81,High Salt,High Salt,0.23498151416654034,Canned,146.88075,S-1015,2004,Small,Tier 2,Supermarket Type1,3237.1196
